1316,559,1335,559,1335,591,1316,591,2
677,712,714,712,714,750,677,750,2.
726,710,785,710,785,748,726,748,Cơ
797,720,891,720,891,755,797,755,quan
902,709,949,709,949,745,902,745,có
959,700,1057,700,1057,746,959,746,thẩm
1069,697,1189,697,1189,752,1069,752,quyền
1200,705,1293,705,1293,750,1200,750,đăng
1303,703,1366,703,1366,749,1303,749,ký,
1376,712,1470,712,1470,747,1376,747,cung
1483,690,1550,690,1550,745,1483,745,cấp
1559,699,1673,699,1673,743,1559,743,thông
1685,693,1735,693,1735,734,1685,734,tin
1747,690,1795,690,1795,735,1747,735,về
1805,693,1888,693,1888,736,1805,736,biện
1898,695,1992,695,1992,741,1898,741,pháp
2002,693,2075,693,2075,733,2002,733,bảo
582,767,675,767,675,810,582,810,đảm;
686,776,733,776,733,802,686,802,cơ
741,775,834,775,834,811,741,811,quan
842,765,888,765,888,800,842,800,có
895,748,993,748,993,802,895,802,thẩm
1002,756,1117,756,1117,809,1002,809,quyền
1126,759,1218,759,1218,807,1126,807,quản
1226,758,1265,758,1265,805,1226,805,lý
1272,757,1343,757,1343,795,1272,795,nhà
1349,756,1445,756,1445,793,1349,793,nước
1453,745,1501,745,1501,792,1453,792,về
1509,755,1602,755,1602,800,1509,800,đăng
1610,751,1659,751,1659,800,1610,800,ký
1668,748,1750,748,1750,798,1668,798,biện
1757,751,1849,751,1849,800,1757,800,pháp
1858,748,1926,748,1926,788,1858,788,bảo
1938,739,2030,739,2030,789,1938,789,đảm.
678,853,716,853,716,892,678,892,3.
726,853,784,853,784,890,726,890,Cá
791,852,898,852,898,900,791,900,nhân,
906,851,1001,851,1001,898,906,898,pháp
1011,849,1108,849,1108,887,1011,887,nhân
1116,848,1209,848,1209,885,1116,885,khác
1219,848,1266,848,1266,884,1219,884,có
1275,845,1349,845,1349,887,1275,887,liên
1359,845,1462,845,1462,891,1359,891,quan.
678,934,776,934,776,979,678,979,Điều
786,941,826,941,826,981,786,981,3.
836,940,923,940,923,977,836,977,Giải
934,939,1039,939,1039,976,934,976,thích
1049,938,1097,938,1097,974,1049,974,từ
1106,938,1189,938,1189,983,1106,983,ngữ
680,1031,798,1031,798,1074,680,1074,Trong
807,1026,905,1026,905,1073,807,1073,Nghị
914,1026,1003,1026,1003,1070,914,1070,định
1010,1025,1095,1025,1095,1070,1010,1070,này,
1105,1023,1169,1023,1169,1061,1105,1061,các
1178,1023,1223,1023,1223,1060,1178,1060,từ
1230,1024,1307,1024,1307,1068,1230,1068,ngữ
1316,1018,1402,1018,1402,1058,1316,1058,dưới
1416,1020,1484,1020,1484,1066,1416,1066,đây
1494,1019,1592,1019,1592,1062,1494,1062,được
1602,1007,1688,1007,1688,1054,1602,1054,hiểu
1697,1015,1774,1015,1774,1052,1697,1052,như
1783,1026,1857,1026,1857,1051,1783,1051,sau:
686,1117,720,1117,720,1156,686,1156,1.
732,1116,836,1116,836,1160,732,1160,Đăng
848,1113,898,1113,898,1161,848,1161,ký
911,1112,997,1112,997,1157,911,1157,biện
1007,1111,1101,1111,1101,1159,1007,1159,pháp
1115,1111,1185,1111,1185,1147,1115,1147,bảo
1198,1110,1281,1110,1281,1147,1198,1147,đảm
1293,1110,1331,1110,1331,1146,1293,1146,là
1342,1107,1422,1107,1422,1151,1342,1151,việc
1435,1117,1484,1117,1484,1143,1435,1143,cơ
1497,1116,1591,1116,1591,1153,1497,1153,quan
1603,1103,1699,1103,1699,1149,1603,1149,đăng
1709,1102,1761,1102,1761,1148,1709,1148,ký
1773,1101,1834,1101,1834,1148,1773,1148,ghi
1847,1101,1916,1101,1916,1138,1847,1138,vào
1930,1090,1973,1090,1973,1136,1930,1136,sổ
1985,1100,2081,1100,2081,1145,1985,1145,đăng
583,1172,639,1172,639,1219,583,1219,ký
647,1170,739,1170,739,1215,647,1215,hoặc
749,1168,844,1168,844,1215,749,1215,nhập
856,1168,926,1168,926,1205,856,1205,vào
940,1177,988,1177,988,1202,940,1202,cơ
1000,1166,1044,1166,1044,1202,1000,1202,sở
1055,1166,1108,1166,1108,1201,1055,1201,dữ
1118,1161,1192,1161,1192,1203,1118,1203,liệu
1202,1159,1251,1159,1251,1205,1202,1205,về
1260,1162,1340,1162,1340,1206,1260,1206,việc
1352,1162,1423,1162,1423,1200,1352,1200,bên
1433,1161,1503,1161,1503,1197,1433,1197,bảo
1516,1159,1600,1159,1600,1197,1516,1197,đảm
1611,1158,1710,1158,1710,1203,1611,1203,dùng
1719,1158,1770,1158,1770,1197,1719,1197,tài
1783,1156,1847,1156,1847,1193,1783,1193,sản
1859,1144,1905,1144,1905,1191,1859,1191,để
1915,1154,1983,1154,1983,1192,1915,1192,bảo
1995,1150,2080,1150,2080,1191,1995,1191,đảm
587,1226,673,1226,673,1268,587,1268,thực
682,1219,768,1219,768,1262,682,1262,hiện
776,1223,886,1223,886,1269,776,1269,nghĩa
893,1231,944,1231,944,1266,893,1266,vụ
956,1210,1016,1210,1016,1256,956,1256,đối
1026,1216,1092,1216,1092,1256,1026,1256,với
1102,1218,1172,1218,1172,1255,1102,1255,bên
1182,1218,1277,1218,1277,1260,1182,1260,nhận
1285,1216,1356,1216,1356,1254,1285,1254,bảo
1367,1216,1459,1216,1459,1259,1367,1259,đảm;
684,1311,720,1311,720,1350,684,1350,2.
735,1300,785,1300,785,1346,735,1346,Sổ
798,1308,894,1308,894,1355,798,1355,đăng
903,1308,956,1308,956,1355,903,1355,ký
969,1307,1005,1307,1005,1343,969,1343,là
1018,1296,1069,1296,1069,1343,1018,1343,Sổ
1082,1305,1142,1305,1142,1350,1082,1350,địa
1154,1303,1262,1303,1262,1341,1154,1341,chính
1272,1303,1364,1303,1364,1348,1272,1348,hoặc
1379,1292,1430,1292,1430,1339,1379,1339,Sổ
1441,1300,1536,1300,1536,1347,1441,1347,đăng
1547,1298,1599,1298,1599,1345,1547,1345,ký
1609,1289,1670,1289,1670,1335,1609,1335,thế
1685,1288,1775,1288,1775,1343,1685,1343,chấp
1788,1295,1836,1295,1836,1333,1788,1333,tài
1849,1297,1914,1297,1914,1333,1849,1333,sản
1926,1286,1994,1286,1994,1341,1926,1341,gắn
2007,1286,2082,1286,2082,1331,2007,1331,liền
589,1367,652,1367,652,1403,589,1403,với
666,1354,726,1354,726,1402,666,1402,đất
738,1364,827,1364,827,1400,738,1400,hình
838,1362,947,1362,947,1399,838,1399,thành
957,1366,1062,1366,1062,1408,957,1408,trong
1075,1366,1189,1366,1189,1407,1075,1407,tương
1203,1357,1250,1357,1250,1398,1203,1398,lai
1264,1349,1325,1349,1325,1397,1264,1397,đối
1338,1357,1401,1357,1401,1395,1338,1395,với
1413,1354,1499,1354,1499,1402,1413,1402,biện
1510,1354,1606,1354,1606,1401,1510,1401,pháp
1618,1353,1689,1353,1689,1390,1618,1390,bảo
1703,1352,1787,1352,1787,1389,1703,1389,đảm
1799,1341,1893,1341,1893,1397,1799,1397,bằng
1906,1339,2024,1339,2024,1397,1906,1397,quyền
2038,1350,2085,1350,2085,1386,2038,1386,sử
589,1420,688,1420,688,1465,589,1465,dụng
700,1408,772,1408,772,1459,700,1459,đất,
784,1415,833,1415,833,1454,784,1454,tài
848,1416,911,1416,911,1452,848,1452,sản
925,1405,997,1405,997,1461,925,1461,gắn
1008,1407,1083,1407,1083,1450,1008,1450,liền
1095,1414,1159,1414,1159,1450,1095,1450,với
1173,1403,1245,1403,1245,1456,1173,1456,đất,
1257,1403,1307,1403,1307,1449,1257,1449,Sổ
1322,1411,1415,1411,1415,1457,1322,1457,đăng
1426,1410,1472,1410,1472,1452,1426,1452,bạ
1485,1409,1548,1409,1548,1445,1485,1445,tàu
1561,1408,1632,1408,1632,1452,1561,1452,bay
1643,1405,1730,1405,1730,1449,1643,1449,Việt
1741,1405,1836,1405,1836,1443,1741,1443,Nam
1849,1395,1910,1395,1910,1441,1849,1441,đối
1921,1403,1986,1403,1986,1441,1921,1441,với
1998,1399,2084,1399,2084,1443,1998,1443,biện
589,1473,684,1473,684,1518,589,1518,pháp
697,1472,767,1472,767,1508,697,1508,bảo
782,1470,865,1470,865,1507,782,1507,đảm
876,1461,974,1461,974,1515,876,1515,bằng
985,1467,1048,1467,1048,1505,985,1505,tàu
1059,1467,1142,1467,1142,1514,1059,1514,bay,
1156,1457,1207,1457,1207,1503,1156,1503,Sổ
1221,1466,1314,1466,1314,1511,1221,1511,đăng
1327,1466,1376,1466,1376,1512,1327,1512,ký
1388,1464,1449,1464,1449,1501,1388,1501,tàu
1462,1451,1548,1451,1548,1499,1462,1499,biển
1559,1452,1653,1452,1653,1507,1559,1507,quốc
1668,1461,1728,1461,1728,1507,1668,1507,gia
1743,1453,1826,1453,1826,1499,1743,1499,Việt
1836,1459,1931,1459,1931,1495,1836,1495,Nam
1943,1449,2005,1449,2005,1495,1943,1495,đối
2018,1456,2084,1456,2084,1495,2018,1495,với
591,1526,674,1526,674,1569,591,1569,biện
684,1524,777,1524,777,1572,684,1572,pháp
